SUID	alias	canonicalName	Column 1	Column 3	EnsId	GoDesc	GoId	InterDesc	InterId	KeggDesc	KeggId	MCODE_Cluster	MCODE_Node_Status	MCODE_Score	name	PsId	PsIdUniq	selected	shared name	SwId
612	RPL9	RPL9	RPL9	RPL9	ENSG00000169653	C:ribosome|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis	5840|3723|3735|6412	Ribosomal_L6|Ribosomal_L6_2	IPR000702|IPR002359	Ribosome	3010	Cluster 1	Clustered	9,41399E+14	RPL9	200032_s_at	200032_s_at	TRUE	RPL9	P32969|Q53Z07|Q69YS1
613	RPL6	RPL6	RPL6	RPL6	ENSG00000089009	C:cytosolic large ribosomal subunit (sensu Eu...|F:DNA binding|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|P:regulation of transcription, DNA-dependent|C:ribosome	5842|3677|3723|3735|6412|6355|5840	Ribosomal_L6E|Ribosomal_L6e_N	IPR000915|IPR005568	Ribosome	3010	Cluster 1	Clustered	9,41399E+14	RPL6	200034_s_at	200034_s_at	TRUE	RPL6	Q02878|Q7Z5Z2|Q8N5Z7|Q8TBK5|Q9HBB3
614	CEP27	CEP27	CEP27	CEP27	ENSG00000137814	C:centrosome	5813					Cluster 3	Clustered	4640625	CEP27	220071_x_at	220071_x_at	TRUE	CEP27	Q9NVX0
615	216858_x_at	216858_x_at		216858_x_at									Unclustered	16	216858_x_at	216858_x_at	216858_x_at	TRUE	216858_x_at	---
616	RPL26	RPL26	RPL26	RPL26	ENSG00000178322	C:large ribosomal subunit|F:structural constituent of ribosome|P:protein biosynthesis	15934|3735|6412	KOW|KOW_sub|Ribosomal_L24_26|Ribosomal_L24_SH3-like|Ribosomal_L26e/a	IPR005824|IPR006646|IPR005825|IPR014723|IPR005756				Unclustered	7,45679E+14	RPL26	222229_x_at	222229_x_at	TRUE	RPL26	P61254|Q6IBH6|Q6NZ56
617	SIAHBP1	SIAHBP1	SIAHBP1	SIAHBP1	ENSG00000179950	C:ribonucleoprotein complex|F:nucleotide binding|F:RNA binding|F:protein binding|F:nucleic acid binding	30529|166|3723|5515|3676	a_b_plait_nuc_bd|PolyU_bd|RRM_1|RRM_RNP1	IPR012677|IPR006532|IPR003954|IPR000504				Unclustered	6,66667E+15	SIAHBP1	209899_s_at	209899_s_at	TRUE	SIAHBP1	Q969E7|Q96D94|Q99628|Q9NZA0|Q9UHX1|Q9UJY7
618	POLR2E	POLR2E	POLR2E	POLR2E	ENSG00000099817	C:DNA-directed RNA polymerase II, core complex|F:DNA-directed RNA polymerase activity|F:protein binding|P:transcription from RNA polymerase II promoter	5665|3899|5515|6366	DNA_pol_RPB5_su|RNA_pol_Rpb5|RNA_pol_Rpb5_N	IPR014381|IPR000783|IPR005571	Purine metabolism|Pyrimidine metabolism|RNA polymerase	230|240|3020		Unclustered	6,66667E+15	POLR2E	213887_s_at|217854_s_at	217854_s_at	TRUE	POLR2E	P19388
619	IL6ST	IL6ST	IL6ST	IL6ST	ENSG00000134352	C:integral to plasma membrane|C:plasma membrane|F:interleukin-6 receptor activity|F:oncostatin-M receptor activity|F:receptor activity|P:cell surface receptor linked signal transdu...|P:immune response|C:integral to membrane	5887|5886|4915|4924|4872|7166|6955|16021	FN_III|FN_III-like|Hempt_rcpt_1302|Ig-like_fold|IgC2-like_lig-bd|Ribosomal_L41|FnIII_subd	IPR003961|IPR008957|IPR003529|IPR013783|IPR010457|IPR007836|IPR003962	Cytokine-cytokine receptor interaction|Jak-STAT signaling pathway	4060|4630		Unclustered	1125	IL6ST	204863_s_at|204864_s_at|211000_s_at|212195_at|212196_at	212196_at	TRUE	IL6ST	O15281|P40189|P62945|Q13514|Q5FC02|Q5FC03|Q5FC04|Q5FC05|Q5FC07|---
620	CROP	CROP	CROP	CROP	ENSG00000108848	P:apoptosis|P:response to stress	6915|6950	LUC7_rel	IPR004882			Cluster 12	Clustered	1,4876E+15	CROP	203804_s_at|208835_s_at|220044_x_at	220044_x_at	TRUE	CROP	O95232|Q6PHR9|Q6PKC2|Q86Y74|Q9NUY0|Q9P2S7
621	NDUFS8	NDUFS8	NDUFS8	NDUFS8	ENSG00000110717	F:electron carrier activity|F:NADH dehydrogenase (ubiquinone) activity|P:mitochondrial electron transport, NADH to u...|F:4 iron, 4 sulfur cluster binding|F:iron ion binding|F:metal ion binding|F:oxidoreductase activity, acting on NADH or ...|P:electron transport	9055|8137|6120|51539|5506|46872|16651|6118	4Fe4S_Fe_S_bd|NuoI	IPR001450|IPR010226	Oxidative phosphorylation	190	Cluster 13	Seed	1,4497E+16	NDUFS8	203189_s_at|203190_at	203190_at	TRUE	NDUFS8	O00217|Q53G17
622	COX5A	COX5A	COX5A	COX5A	ENSG00000178741	F:cytochrome-c oxidase activity|F:electron carrier activity|P:electron transport	4129|9055|6118	Cyt_c_ox5A	IPR003204	Oxidative phosphorylation	190	Cluster 7	Clustered	2,37037E+16	COX5A	203663_s_at	203663_s_at	TRUE	COX5A	P20674|Q8TB65
623	ETFB	ETFB	ETFB	ETFB	ENSG00000105379	C:mitochondrial matrix|F:electron carrier activity	5759|9055	ETF_a/b_N|ETF_b|ETF_b_core|Rossmann-like_a/b/a_fold	IPR014730|IPR012255|IPR000049|IPR014729				Unclustered	625	ETFB	202942_at	202942_at	TRUE	ETFB	P38117|Q6IBH7|Q71RF6
624	C21orf33	C21orf33	C21orf33	C21orf33	ENSG00000160221			ThiJ/PfpI	IPR002818				Unclustered	1125	C21orf33	202217_at|210667_s_at	210667_s_at	TRUE	C21orf33	P30042
625	NAP1L1	NAP1L1	NAP1L1	NAP1L1	ENSG00000187109	C:chromatin assembly complex|F:protein binding|P:DNA replication|P:nucleosome assembly|P:positive regulation of cell proliferation	5678|5515|6260|6334|8284	NAP_family	IPR002164			Cluster 9	Clustered	2,08333E+16	NAP1L1	204528_s_at|208752_x_at|208753_s_at|208754_s_at|212967_x_at|213864_s_at	213864_s_at	TRUE	NAP1L1	P55209|Q6ZW47|Q9H2B0
626	FLJ11021	FLJ11021	FLJ11021	FLJ11021	ENSG00000111011							Cluster 12	Clustered	1,38776E+16	FLJ11021	202301_s_at|202302_s_at	202302_s_at	TRUE	FLJ11021	Q6N040|Q6NW16|Q7L4I2|Q9H864|Q9P068
627	RPL4	RPL4	RPL4	RPL4	ENSG00000174444	C:membrane fraction|F:MAP kinase kinase kinase activity|F:protein binding|F:protein homodimerization activity|F:protein kinase binding|F:protein serine/threonine kinase activity|P:activation of MAPKK activity|P:activation of NF-kappaB transcription factor|P:JNK cascade|P:protein amino acid autophosphorylation|C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome|F:ATP binding|F:nucleotide binding|F:protein-tyrosine kinase activity|F:transferase activity|P:protein amino acid phosphorylation|C:integral to membrane|F:receptor activity	5624|4709|5515|42803|19901|4674|186|51092|7254|46777|5842|3723|3735|6412|5622|5840|5524|166|4713|16740|6468|16021|4872	Prot_kinase|Ser_thr_pkin_AS|Tyr_pkinase|Ribos_L4_L1E_arc|Ribosomal_L4/L1E|Ald_DH	IPR000719|IPR008271|IPR001245|IPR013000|IPR002136|IPR002086	Ribosome	3010	Cluster 1	Clustered	8,99863E+15	RPL4	201154_x_at|211710_x_at	211710_x_at	TRUE	RPL4	O43283|P36578|Q15450|Q2NKN3|Q4VBR0|Q53G74|Q59GY2
628	CCNL1	CCNL1	CCNL1	CCNL1	ENSG00000163660			CycL|Cyclin|Cyclin_N|Trans_reg_cyclin	IPR015431|IPR006670|IPR006671|IPR015429				Unclustered	3,55556E+16	CCNL1	220046_s_at	220046_s_at	TRUE	CCNL1	Q9UK58
629	RPS4X	RPS4X	RPS4X	RPS4X	ENSG00000182026	C:ribosome|P:protein biosynthesis|C:intracellular|F:RNA binding|F:structural constituent of ribosome	5840|6412|5622|3723|3735	KOW|Ribosomal_S4E|Ribosomal_S4E_central|Ribosomal_S4E_N|Ribosomal_S4E_N_RNA_bd|S4_RNA_bd	IPR005824|IPR000876|IPR013845|IPR013843|IPR013844|IPR002942	Ribosome	3010	Cluster 1	Clustered	8,99863E+15	RPS4X	200933_x_at|213347_x_at|217019_at|217107_at	217107_at	TRUE	RPS4X	P62701|Q53HV1|Q6IPY4|Q96IR1|---
630	KTN1	KTN1	KTN1	KTN1	ENSG00000126777	C:endoplasmic reticulum membrane|P:microtubule-based movement|C:endoplasmic reticulum|C:ER-Golgi intermediate compartment|F:protein disulfide isomerase activity|P:protein folding|F:electron carrier activity|F:isomerase activity|F:protein disulfide oxidoreductase activity	5789|7018|5783|5793|3756|6457|9055|16853|15035	Disulph_isom|ER_target_S|Thiored|Thioredoxin_dom|Thioredoxin_fold	IPR005788|IPR000886|IPR006662|IPR013766|IPR012335				Unclustered	2,22222E+15	KTN1	200914_x_at|200915_x_at|214709_s_at	214709_s_at	TRUE	KTN1	Q3SWV9|Q5GGW3|Q6NZ46|Q6PDF7|Q86UP2|Q15084|Q6ZSH5
631	DDX1	DDX1	DDX1	DDX1	ENSG00000079785	F:ATP-dependent helicase activity|F:RNA helicase activity|P:development|P:regulation of translational initiation|P:ribosome biogenesis|P:spliceosome assembly	8026|3724|7275|6446|7046|245	B302|DEAD-like_N|DEAD/DEAH_N|DEAD_box|DEAD_Q_motif|Helic_SF1/SF2_ATP_bd|Helicase_C|SPRY_rcpt	IPR001870|IPR014001|IPR011545|IPR000629|IPR014014|IPR014021|IPR001650|IPR003877				Unclustered	0	DDX1	201241_at	201241_at	TRUE	DDX1	Q6PJR1|Q92499
632	RPS24	RPS24	RPS24	RPS24	ENSG00000138326	C:cytosolic small ribosomal subunit (sensu Eu...|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome	5843|3735|6412|5622|5840	a_b_plait_nuc_bd|Ribosomal_S24E	IPR012677|IPR001976			Cluster 1	Clustered	9248	RPS24	200061_s_at	200061_s_at	TRUE	RPS24	P62847|Q7Z3D1
633	ISG20	ISG20	ISG20	ISG20	ENSG00000172183	C:nucleoplasm|C:PML body|F:3'-5'-exoribonuclease activity|F:single-stranded DNA specific 3'-5' exodeoxy...|P:cell proliferation|P:DNA catabolism, exonucleolytic|P:response to virus|P:RNA catabolism	5654|16605|175|8310|8283|738|9615|6401	Exonuc_X-T|Exonuclease	IPR013520|IPR006055				Unclustered	108	ISG20	204698_at|33304_at	33304_at	TRUE	ISG20	Q59F22|Q96AZ6
634	HLA-C	HLA-C	HLA-C	HLA-C	ENSG00000198479	C:integral to plasma membrane|F:MHC class I receptor activity|P:immune response|C:MHC class I protein complex|P:antigen presentation|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...|C:integral to membrane|C:membrane|F:MHC class II receptor activity	5887|30106|6955|42612|19882|19883|19885|16021|16020|45012	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|MHC_I_alpha_A1A2|MHC_I_alpha_C	IPR007110|IPR013783|IPR003597|IPR003006|IPR001039|IPR010579	Cell adhesion molecules (CAMs)|Antigen processing and presentation|Natural killer cell mediated cytotoxicity|Type I diabetes mellitus	4514|4612|4650|4940	Cluster 5	Clustered	30625	HLA-C	208812_x_at|211799_x_at|214459_x_at|216526_x_at	216526_x_at	TRUE	HLA-C	O19617|O19645|O19650|O19653|O19655|O19657|O19677|O78164|O78179|P04222|P10321|P30499|P30501|P30504|P30505|P30508|P30510|P79497|Q07000|Q14838|Q29645|Q29658|Q29699|Q29707|Q29710|Q29761|Q29763|Q29865|Q29866|Q29952|Q29958|Q29960|Q29963|Q29988|Q53X46|Q5UGI4|Q7JFI6|Q7YNW6|Q861B1|Q8SNA8|Q8SNB1|Q8SP61|Q8WLQ9|Q8WLR0|Q8WLR2|Q8WZ43|Q95363|Q95604|Q95HC2|Q95HM2|Q95HM3|Q95HN1|Q96FQ5|Q96QL3|Q9MY34|Q9TNN7|Q9TNU1|Q9TQB8
635	SFRS5	SFRS5	SFRS5	SFRS5	ENSG00000100650	F:protein binding|P:mRNA processing|P:mRNA splice site selection|F:nucleic acid binding|F:nucleotide binding|F:RNA binding	5515|6397|6376|3676|166|3723	a_b_plait_nuc_bd|RRM_RNP1	IPR012677|IPR000504				Unclustered	30625	SFRS5	203380_x_at|210077_s_at|212266_s_at	212266_s_at	TRUE	SFRS5	Q13243|Q49AD6|Q59EK7|Q6FGE0|Q86U32
636	SFRS3	SFRS3	SFRS3	SFRS3	ENSG00000112081	F:RNA binding	3723	a_b_plait_nuc_bd|RRM_RNP1	IPR012677|IPR000504				Unclustered	0	SFRS3	202899_s_at|208672_s_at|208673_s_at	208673_s_at	TRUE	SFRS3	P84103
637	SET	SET		SET		C:endoplasmic reticulum|C:nucleus|C:perinuclear region|F:histone binding|F:protein phosphatase inhibitor activity|F:protein phosphatase type 2A regulator activity|P:DNA replication|P:negative regulation of histone acetylation|P:nucleocytoplasmic transport|P:nucleosome assembly|P:nucleosome disassembly	5783|5634|48471|42393|4864|8601|6260|35067|6913|6334|6337	NAP_family	IPR002164				Unclustered	1125	SET	200630_x_at|200631_s_at|210231_x_at|213047_x_at|213048_s_at|40189_at	40189_at	TRUE	SET	Q01105|Q5VXV1|Q6FHZ5
638	HNRPA2B1	HNRPA2B1	HNRPA2B1	HNRPA2B1	ENSG00000122566	C:heterogeneous nuclear ribonucleoprotein com...|C:nucleus|C:spliceosome complex|F:protein binding|F:RNA binding|P:nuclear mRNA splicing, via spliceosome|F:nucleotide binding	30530|5634|5681|5515|3723|398|166	a_b_plait_nuc_bd|RRM_RNP1	IPR012677|IPR000504				Unclustered	9,18367E+15	HNRPA2B1	205292_s_at	205292_s_at	TRUE	HNRPA2B1	P22626|Q9BWA9
639	hfl-B5	hfl-B5	hfl-B5	hfl-B5	ENSG00000149100			PCI	IPR000717				Unclustered	108	hfl-B5	202231_at|202232_s_at|215190_at	215190_at	TRUE	hfl-B5	O60735|Q53HL6|Q7L2H7|Q9BXW1
640	CLPP	CLPP	CLPP	CLPP	ENSG00000125656	F:peptidase activity	8233	Pept_S14_ClpP	IPR001907				Unclustered	6,66667E+15	CLPP	202799_at	202799_at	TRUE	CLPP	Q16740
641	AKR7A2	AKR7A2	AKR7A2	AKR7A2	ENSG00000053371	F:aldehyde reductase activity|F:electron carrier activity|P:aldehyde metabolism|P:carbohydrate metabolism	4032|9055|6081|5975	Aldo/ket_red	IPR001395				Unclustered	4,08163E+16	AKR7A2	202139_at|214259_s_at	214259_s_at	TRUE	AKR7A2	O43488
642	NDUFB4	NDUFB4	NDUFB4	NDUFB4	ENSG00000187949	F:NADH dehydrogenase (ubiquinone) activity|P:mitochondrial electron transport, NADH to u...|C:mitochondrion|P:electron transport	8137|6120|5739|6118	NDUFB4	IPR009866	Oxidative phosphorylation	190	Cluster 7	Clustered	2,08333E+16	NDUFB4	218226_s_at	218226_s_at	TRUE	NDUFB4	O95168|Q8N4D3
643	NDUFAB1	NDUFAB1	NDUFAB1	NDUFAB1	ENSG00000004779	F:NADH dehydrogenase (ubiquinone) activity	8137	ACP_like|Acyl_carrier|Phsphopanteth_bd|Ppantne_S	IPR009081|IPR003231|IPR006163|IPR006162	Oxidative phosphorylation	190	Cluster 26	Clustered	1,81065E+16	NDUFAB1	202077_at	202077_at	TRUE	NDUFAB1	O14561
644	RPS9	RPS9	RPS9	RPS9	ENSG00000170889	C:cytosolic small ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis	5843|3723|3735|6412	Ribosomal_S4|S4_RNA_bd	IPR001912|IPR002942	Ribosome	3010	Cluster 11	Clustered	13125	RPS9	214317_x_at|217747_s_at	217747_s_at	TRUE	RPS9	P46781|Q4QRK7
645	RPL13A	RPL13A	RPL13A	RPL13A	ENSG00000148760	C:large ribosomal subunit|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular	15934|3735|6412|5622	Ribosomal_L13|Ribosomal_L13e/a	IPR005822|IPR005755	Ribosome	3010	Cluster 23	Clustered	8,88889E+15	RPL13A	200715_x_at|200716_x_at|210646_x_at|211942_x_at|212790_x_at	212790_x_at	TRUE	RPL13A	P40429|Q53H34|Q8J015|Q9BSQ6|Q5QTS3|Q8N9Z5
646	RPL17	RPL17	RPL17	RPL17	ENSG00000198782	C:large ribosomal subunit|F:structural constituent of ribosome|P:protein biosynthesis	15934|3735|6412	Ribosomal_L22|Ribosomal_L22/17	IPR001063|IPR005721	Ribosome	3010	Cluster 1	Clustered	8,99863E+15	RPL17	200038_s_at|212270_x_at|212537_x_at	212537_x_at	TRUE	RPL17	P18621|Q3KQW2|Q6NZ54
647	EEF1A1	EEF1A1	EEF1A1	EEF1A1	ENSG00000185392	F:protein binding|F:GTP binding|P:protein biosynthesis|C:cytoplasm|F:translation elongation factor activity|P:translational elongation|P:regulation of translation|F:nucleotide binding|F:receptor activity|F:GTPase activity	5515|5525|6412|5737|3746|6414|6445|166|4872|3924	ProtSyn_GTP_bd|Transl_elong_EF1A_euk/arc|Transl_elong_EFTu/EF1A_2|Transl_elong_EFTu/EF1A_C	IPR000795|IPR004539|IPR004161|IPR004160				Unclustered	5,01183E+15	EEF1A1	204892_x_at|206559_x_at|213477_x_at|213583_x_at|213614_x_at|217142_at	217142_at	TRUE	EEF1A1	P68104|Q14222|Q16577|Q504Z0|Q53G85|Q53G89|Q53GA1|Q53GE9|Q53HM9|Q53HQ7|Q53HR1|Q53HR5|Q6IPN6|Q6IPS9|Q6IPT9|Q6IQ15|Q6NS35|Q6NSH7|Q6P082|Q6P4C9|Q8IUB0|Q8TBL1|Q96C29|Q96CD8|Q96EB3|Q96RE1|Q9H2I7|Q9NZS6|Q6ZU91|---
648	YTHDC1	YTHDC1	YTHDC1	YTHDC1	ENSG00000083896			AT_hook_DNA_bd|YTH	IPR000637|IPR007275			Cluster 9	Clustered	234	YTHDC1	212455_at|214814_at	214814_at	TRUE	YTHDC1	Q96MU7
649	LOC342346	LOC342346	LOC342346	LOC342346	ENSG00000113387	C:transcription factor complex|F:single-stranded DNA binding|F:transcription coactivator activity|P:regulation of transcription from RNA polyme...|F:DNA binding|P:regulation of transcription, DNA-dependent	5667|3697|3713|6357|3677|6355	PC4	IPR003173			Cluster 9	Seed	2,57143E+15	LOC342346	212857_x_at	212857_x_at	TRUE	LOC342346	P53999|Q59G24|Q6IBA2
650	IGKC	IGKC	IGKC	IGKC	ENSG00000163245	C:extracellular region|F:antigen binding|P:immune response|C:integral to membrane|C:membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...	5576|3823|6955|16021|16020|30106|19883|19885	Ig-like|Ig-like_fold|Ig_V-set|Ig_V-set_sub|Ig_C1-set|Ig_MHC	IPR007110|IPR013783|IPR013106|IPR003596|IPR003597|IPR003006			Cluster 2	Clustered	5,57716E+15	IGKC	211146_at|211643_x_at|211644_x_at|214669_x_at|214777_at|215217_at|216401_x_at|216576_x_at|216829_at|217034_at|217036_at|217145_at|217151_at|217157_x_at|221671_x_at	221671_x_at	TRUE	IGKC	Q502W4|Q569I9|Q5EFE6|Q6GMV9|Q6GMW0|Q6GMW1|Q6GMX0|Q6GMX8|Q6GMX9|Q6P491|Q6P5R5|Q6P5S8|Q6PIH4|Q6PIH6|Q6PIH7|Q6PIL8|Q6PIT5|Q6PJF2|Q7Z473|Q8NEK0|Q8TCD0|Q9UL78|Q9UL83|Q9UL85|Q9UL86|P06314|Q9NP29|---|Q7Z3Y4|Q569I7|Q96SA9|Q9UL70|Q9UL77|Q9UL81
651	IGHM	IGHM	IGHM	IGHM	ENSG00000189039	C:membrane fraction|F:antigen binding|P:immune response|C:membrane|C:integral to membrane|F:MHC class I receptor activity|P:antigen presentation, endogenous antigen|P:antigen processing, endogenous antigen via ...|C:integral to plasma membrane|P:cellular defense response (sensu Vertebrata)|F:receptor activity	5624|3823|6955|16020|16021|30106|19883|19885|5887|16066|4872	Ig-like|Ig-like_fold|Ig_C1-set|Ig_MHC|Ig_V-set|Ig_V-set_sub|HTHAraC|Ig	IPR007110|IPR013783|IPR003597|IPR003006|IPR013106|IPR003596|IPR000005|IPR013151			Cluster 2	Clustered	5,04167E+15	IGHM	209374_s_at|211647_x_at|211648_at|211649_x_at|212827_at|214916_x_at|215621_s_at|216363_at|216371_at|216372_at|216491_x_at|216510_x_at|217035_at|217083_at|217084_at|217198_x_at|217217_at|217260_x_at	217260_x_at	TRUE	IGHM	O95973|P01871|P20769|Q5FWG0|Q6GMX5|Q6GMX6|Q6GMY2|Q6PI81|Q86TT1|Q8NF17|Q8WUK1|Q8WUX4|Q96AA6|Q96BB9|Q96EY0|Q9BQB8|Q9BU10|Q9UL74|Q9UL75|Q9UL84|O43234|P01860|Q49AS2|Q569F4|Q569J1|Q5EBM2|Q5EFE5|Q65ZQ1|Q6GMW7|Q6GMX1|Q6GMX2|Q6GMX7|Q6IN78|Q6MZQ6|Q6MZU6|Q6MZV6|Q6MZV7|Q6MZW0|Q6MZX9|Q6N030|Q6N041|Q6N089|Q6N090|Q6N091|Q6N092|Q6N093|Q6N094|Q6N095|Q6N096|Q6N097|Q6NYH3|Q6P055|Q6P089|Q6P4I8|Q6P6C4|Q6PJ95|Q6PJA4|Q6PJF1|Q6PYX1|Q6ZP85|Q6ZP87|Q6ZW64|Q6ZW65|Q7Z351|Q7Z374|Q7Z5W1|Q7Z7P5|Q86TT2|Q8N4Y9|Q8N5K4|Q8NCL6|Q8NF20|Q8WU38|Q8WY24|Q96DK0|Q96K68|Q96KX8|Q96QS0|Q9BRV0|Q9NPP6|Q9UGP3|Q9UL72|Q9UL73|Q9UL88|Q9UL90|Q9UL92|Q9UL93|Q9UL94|Q9UL95|Q9UL96|Q9UP60|Q9Y298|Q9Y509|---|Q6MZX7|Q7Z379
652	RNPC2	RNPC2	RNPC2	RNPC2	ENSG00000131051	C:nucleoplasm|P:RNA processing|C:nucleus|F:nucleotide binding|F:RNA binding|P:mRNA processing	5654|6396|5634|166|3723|6397	a_b_plait_nuc_bd|CC1_SF|RRM_RNP1	IPR012677|IPR006509|IPR000504				Unclustered	30625	RNPC2	207941_s_at|208720_s_at	208720_s_at	TRUE	RNPC2	Q14498|Q68DD9|Q6MZY7|Q6N037|Q7Z3L0
653	UBE2D2	UBE2D2	UBE2D2	UBE2D2	ENSG00000131508	F:protein binding|F:ligase activity|F:ubiquitin-protein ligase activity|P:ubiquitin cycle	5515|16874|4842|6512	UBQ-conjugat_E2	IPR000608	Ubiquitin mediated proteolysis	4120		Unclustered	2,08333E+16	UBE2D2	201343_at|201344_at|201345_s_at|210717_at|215604_x_at	215604_x_at	TRUE	UBE2D2	P62837|Q3MN78|Q96RP6|Q9P1H5
654	SPG21	SPG21	SPG21	SPG21	ENSG00000090487	C:cytosol|C:trans-Golgi network transport vesicle|F:CD4 receptor binding|P:antigen receptor-mediated signaling pathway	5829|30140|42609|50851	AB_hydrolase_1	IPR000073				Unclustered	6,66667E+15	SPG21	215383_x_at|217827_s_at	217827_s_at	TRUE	SPG21	Q6ZMB6|Q9NZD8
655	SEPT7	SEPT7	SEPT7	SEPT7	ENSG00000122545	C:nucleus|C:stress fiber|F:GTP binding|F:protein binding|F:structural molecule activity|P:cytokinesis|P:protein heterooligomerization|P:cell cycle|F:nucleotide binding	5634|1725|5525|5515|5198|910|51291|7049|166	Cell_Div_GTP_bd|Septin7	IPR000038|IPR008115				Unclustered	1125	SEPT7	213151_s_at|217721_at	217721_at	TRUE	SEPT7	Q16181|Q309B3|Q3B7A3|Q3LIE9|Q52M76|Q53FP1|Q53FQ7|Q59EY4|Q5JXL7|Q8TC62
656	PRKACB	PRKACB	PRKACB	PRKACB	ENSG00000142875	C:cAMP-dependent protein kinase complex|F:ATP binding|F:cAMP-dependent protein kinase activity|F:magnesium ion binding|P:G-protein signaling, coupled to cAMP nucleo...|P:protein amino acid phosphorylation|P:signal transduction|F:nucleotide binding|F:protein serine/threonine kinase activity|F:transferase activity	5952|5524|4691|287|7188|6468|7165|166|4674|16740	Pkinase_C|Prot_kinase|Ser_thr_pkin_AS|Ser_thr_pkinase	IPR000961|IPR000719|IPR008271|IPR002290	MAPK signaling pathway|Calcium signaling pathway|Apoptosis|Wnt signaling pathway|Hedgehog signaling pathway|Gap junction|Long-term potentiation|Olfactory transduction|Taste transduction|Insulin signaling pathway|GnRH signaling pathway	4010|4020|4210|4310|4340|4540|4720|4740|4742|4910|4912		Unclustered	625	PRKACB	202741_at|202742_s_at	202742_s_at	TRUE	PRKACB	P22694|Q96B09
657	TRAM1	TRAM1	TRAM1	TRAM1	ENSG00000182176	C:endoplasmic reticulum|C:integral to membrane|F:receptor activity|P:cotranslational protein targeting to membrane	5783|16021|4872|6613	LAG1|TLC|TRAM1	IPR005547|IPR006634|IPR013599				Unclustered	625	TRAM1	201398_s_at|201399_s_at|210733_at	210733_at	TRUE	TRAM1	Q15629|Q6FHL3|Q6FHU7|Q9H3B6|---
658	COPB	COPB	COPB	COPB	ENSG00000129083	C:COPI vesicle coat|C:cytosol|C:Golgi membrane|C:Golgi-associated vesicle|F:protein binding|P:intra-Golgi vesicle-mediated transport|P:retrograde vesicle-mediated transport, Golg...|C:Golgi stack|F:binding|P:protein targeting|P:protein transport	30126|5829|139|5798|5515|6891|6890|5795|5488|6605|15031	Adaptin_N|ARM-like|COPI_beta_C	IPR002553|IPR011989|IPR011710				Unclustered	1125	COPB	201358_s_at|201359_at	201359_at	TRUE	COPB	P53618|Q6GTT7
659	ATP5G3	ATP5G3	ATP5G3	ATP5G3	ENSG00000154518	C:proton-transporting ATP synthase complex (s...|F:protein binding|F:transporter activity|C:membrane|C:proton-transporting two-sector ATPase complex|F:hydrogen-transporting ATP synthase activity...|F:hydrogen-transporting ATPase activity, rota...|P:ATP synthesis coupled proton transport	5753|5515|5215|16020|16469|46933|46961|15986	ATPase_F0/V0_c|ATPase_F0_c	IPR002379|IPR000454	Oxidative phosphorylation	190	Cluster 7	Seed	24375	ATP5G3	207507_s_at|207508_at	207508_at	TRUE	ATP5G3	P48201|Q4ZFX7|Q6LEU9
660	RPL5	RPL5	RPL5	RPL5	ENSG00000122406	C:cytosolic large ribosomal subunit (sensu Eu...|F:protein binding|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome|F:5S rRNA binding	5842|5515|3723|3735|6412|5622|5840|8097	Ribosomal_L18p|Ribosomal_L5euk	IPR005484|IPR005485	Ribosome	3010	Cluster 1	Clustered	9248	RPL5	200937_s_at|210034_s_at|210035_s_at|213080_x_at	213080_x_at	TRUE	RPL5	P46777|Q32LZ3|Q59GX9|Q9BUV4
661	RPL23	RPL23	RPL23	RPL23	ENSG00000125691	C:ribosome|F:structural constituent of ribosome|P:ribosomal protein import into nucleus|P:protein biosynthesis	5840|3735|6610|6412	Ribosomal_L14	IPR000218			Cluster 1	Clustered	8,99863E+15	RPL23	200888_s_at|215224_at	215224_at	TRUE	RPL23	P62829|Q3SWV7|Q8N4F9|Q9BTQ7
662	MDS1	MDS1	MDS1	MDS1	ENSG00000179875	F:transcription factor activity|C:cytosolic large ribosomal subunit (sensu Eu...|F:RNA binding|F:structural constituent of ribosome|P:protein biosynthesis|C:intracellular|C:ribosome	3700|5842|3723|3735|6412|5622|5840	Ribosomal_L22e	IPR002671	Ribosome	3010	Cluster 1	Clustered	8,99863E+15	MDS1	208434_at|214042_s_at|221775_x_at	221775_x_at	TRUE	MDS1	Q13465|Q6FH90|P35268|Q6IBD1|Q8N5K3
